,Name,address,pincode,website,phone number,scrap
234,Milk Dairy,"5, Konsiwas Rd, Sector 4, Rewari, Haryana 123401",123401,,070150 54588,123401
235,Vardan dairy,"VPO, Kosli, Haryana 123302",123302,http://vardandairy.com/,096825 81650,123401
236,Shuddh Milk Dairy Farm,"NMT, Huda, 158, Sector 1, Rewari, Haryana 123401",123401,, ,123401
237,Sunda Ram Dairy,"H.no. 858 Sadhu Shah Nagar, Ghisa Ki Dhani, Rewari rural, Haryana 123401",123401,, ,123401
238,Amarjeet Dairy,"Unnamed Road, 123110, Ghisa Ki Dhani, Rewari, Haryana 123401",123401,,090506 44600,123401
239,Kanwar singh dairy,"Dhani, Bhudla, Haryana 123401",123401,,089505 68148,123401
240,HARSHIT milk agency Milk Dairy,"7J55+2XX, Gangaicha Ahir, Bikaner, Gangayacha Ahir, Haryana 123401",123401,,094161 81151,123401
241,HARSHIT milk agency Milk Dairy,"7J55+2XX, Gangaicha Ahir, Bikaner, Gangayacha Ahir, Haryana 123401",123401,,094161 81151,123401
242,Bhanja Dairy Farm,"Nangal Pathani - Kosli Rd, Station Road, Rewari, Zahadpur Tapa Kosli, Haryana 123302",123302,, ,123401
243,,,,,,123401
244,Rao Dairy Farm,"kumbhawas, road, Ramgarh, Haryana 123401",123401,, ,123401
245,Amul,"6J26+X56, Railway Colony, Rewari, Kanmajra, Haryana 123401",123401,https://amul.com/,02692 240 208,123401
246,Captain Dairy Company Outlet,"7MG9+264, Rewari Rd, Jatt mode, Rewari, Chillar, Haryana 123401",123401,, ,123401
247,"Bir Singh General Store & Milk Dairy , Haluhera","7GRM+R4W, Haluhera, Berli Kalan, Haryana 123401",123401,, ,123401
248,Navneet Amul Milk Agency,"Rewari - Sohna Rd, Shiv Nagar, Ghisa Ki Dhani, Rewari, Haryana 123110",123110,,089504 26090,123401
249,Yadav Dairy Farm,"Street 2 Gugodh, Kosli, Gugodh, Haryana 124109",124109,, ,123401
250,Shree Bala Ji Dairy,"5JW5+4RQ, Circular Rd, Katla Bazar, Bhajan Ka Bagh, Raam Bagh Mahalla, Rewari, Kanmajra, Haryana 123401",123401,,094661 57195,123401
251,Freshbell Dairy Products,"1077, Delhi Road, Shiv Nagar, Ghisa Ki Dhani, Rewari, Haryana 123401",123401,, ,123401
252,Sarjeet Dairy Farm,"Sarjeet Dairy Farm Kamalpur & Mundanwas Post Bagthala , Block Bawal, Rewari, Haryana 123501",123501,, ,123401
